04BE;Lu;CYRILLIC CAPITAL LETTER ABKHASIAN CHE WITH DESCENDER IE HOOK OGONEK
04BF;Ll;CYRILLIC SMALL LETTER ABKHASIAN CHE WITH DESCENDER IE HOOK OGONEK
04C0;Lu;CYRILLIC LETTER PALOCHKA I
04C1;Lu;CYRILLIC CAPITAL LETTER ZHE WITH BREVE SHORT
04C2;Ll;CYRILLIC SMALL LETTER ZHE WITH BREVE SHORT
04C3;Lu;CYRILLIC CAPITAL LETTER KA WITH HOOK
04C4;Ll;CYRILLIC SMALL LETTER KA WITH HOOK
04C5;Lu;CYRILLIC CAPITAL LETTER EL WITH TAIL
04C6;Ll;CYRILLIC SMALL LETTER EL WITH TAIL
04C7;Lu;CYRILLIC CAPITAL LETTER EN WITH HOOK
04C8;Ll;CYRILLIC SMALL LETTER EN WITH HOOK
04C9;Lu;CYRILLIC CAPITAL LETTER EN WITH TAIL
04CA;Ll;CYRILLIC SMALL LETTER EN WITH TAIL
04CB;Lu;CYRILLIC CAPITAL LETTER KHAKASSIAN CHE WITH LEFT DESCENDER
04CC;Ll;CYRILLIC SMALL LETTER KHAKASSIAN CHE WITH LEFT DESCENDER
04CD;Lu;CYRILLIC CAPITAL LETTER EM WITH TAIL
04CE;Ll;CYRILLIC SMALL LETTER EM WITH TAIL
04CF;Ll;CYRILLIC SMALL LETTER PALOCHKA
04D0;Lu;CYRILLIC CAPITAL LETTER A WITH BREVE
04D1;Ll;CYRILLIC SMALL LETTER A WITH BREVE
04D2;Lu;CYRILLIC CAPITAL LETTER A WITH DIAERESIS
04D3;Ll;CYRILLIC SMALL LETTER A WITH DIAERESIS
04D4;Lu;CYRILLIC CAPITAL LIGATURE A IE
04D5;Ll;CYRILLIC SMALL LIGATURE A IE
04D6;Lu;CYRILLIC CAPITAL LETTER IE WITH BREVE
04D7;Ll;CYRILLIC SMALL LETTER IE WITH BREVE
04D8;Lu;CYRILLIC CAPITAL LETTER SCHWA
04D9;Ll;CYRILLIC SMALL LETTER SCHWA
04DA;Lu;CYRILLIC CAPITAL LETTER SCHWA WITH DIAERESIS
04DB;Ll;CYRILLIC SMALL LETTER SCHWA WITH DIAERESIS
04DC;Lu;CYRILLIC CAPITAL LETTER ZHE WITH DIAERESIS
04DD;Ll;CYRILLIC SMALL LETTER ZHE WITH DIAERESIS
04DE;Lu;CYRILLIC CAPITAL LETTER ZE WITH DIAERESIS
04DF;Ll;CYRILLIC SMALL LETTER ZE WITH DIAERESIS
04E0;Lu;CYRILLIC CAPITAL LETTER ABKHASIAN DZE
04E1;Ll;CYRILLIC SMALL LETTER ABKHASIAN DZE
04E2;Lu;CYRILLIC CAPITAL LETTER I WITH MACRON
04E3;Ll;CYRILLIC SMALL LETTER I WITH MACRON
04E4;Lu;CYRILLIC CAPITAL LETTER I WITH DIAERESIS
04E5;Ll;CYRILLIC SMALL LETTER I WITH DIAERESIS
04E6;Lu;CYRILLIC CAPITAL LETTER O WITH DIAERESIS
04E7;Ll;CYRILLIC SMALL LETTER O WITH DIAERESIS
04E8;Lu;CYRILLIC CAPITAL LETTER BARRED O
04E9;Ll;CYRILLIC SMALL LETTER BARRED O
04EA;Lu;CYRILLIC CAPITAL LETTER BARRED O WITH DIAERESIS
04EB;Ll;CYRILLIC SMALL LETTER BARRED O WITH DIAERESIS
04EC;Lu;CYRILLIC CAPITAL LETTER E WITH DIAERESIS
04ED;Ll;CYRILLIC SMALL LETTER E WITH DIAERESIS
04EE;Lu;CYRILLIC CAPITAL LETTER U WITH MACRON
04EF;Ll;CYRILLIC SMALL LETTER U WITH MACRON
04F0;Lu;CYRILLIC CAPITAL LETTER U WITH DIAERESIS
04F1;Ll;CYRILLIC SMALL LETTER U WITH DIAERESIS
04F2;Lu;CYRILLIC CAPITAL LETTER U WITH DOUBLE ACUTE
04F3;Ll;CYRILLIC SMALL LETTER U WITH DOUBLE ACUTE
04F4;Lu;CYRILLIC CAPITAL LETTER CHE WITH DIAERESIS
04F5;Ll;CYRILLIC SMALL LETTER CHE WITH DIAERESIS
04F6;Lu;CYRILLIC CAPITAL LETTER GHE WITH DESCENDER
04F7;Ll;CYRILLIC SMALL LETTER GHE WITH DESCENDER
04F8;Lu;CYRILLIC CAPITAL LETTER YERU WITH DIAERESIS
04F9;Ll;CYRILLIC SMALL LETTER YERU WITH DIAERESIS
04FA;Lu;CYRILLIC CAPITAL LETTER GHE WITH STROKE AND HOOK
04FB;Ll;CYRILLIC SMALL LETTER GHE WITH STROKE AND HOOK
04FC;Lu;CYRILLIC CAPITAL LETTER HA WITH HOOK
04FD;Ll;CYRILLIC SMALL LETTER HA WITH HOOK
04FE;Lu;CYRILLIC CAPITAL LETTER HA WITH STROKE
04FF;Ll;CYRILLIC SMALL LETTER HA WITH STROKE
0500;Lu;CYRILLIC CAPITAL LETTER KOMI DE
0501;Ll;CYRILLIC SMALL LETTER KOMI DE
0502;Lu;CYRILLIC CAPITAL LETTER KOMI DJE
0503;Ll;CYRILLIC SMALL LETTER KOMI DJE
0504;Lu;CYRILLIC CAPITAL LETTER KOMI ZJE
0505;Ll;CYRILLIC SMALL LETTER KOMI ZJE
0506;Lu;CYRILLIC CAPITAL LETTER KOMI DZJE
0507;Ll;CYRILLIC SMALL LETTER KOMI DZJE
0508;Lu;CYRILLIC CAPITAL LETTER KOMI LJE
0509;Ll;CYRILLIC SMALL LETTER KOMI LJE
050A;Lu;CYRILLIC CAPITAL LETTER KOMI NJE
050B;Ll;CYRILLIC SMALL LETTER KOMI NJE
050C;Lu;CYRILLIC CAPITAL LETTER KOMI SJE
050D;Ll;CYRILLIC SMALL LETTER KOMI SJE
050E;Lu;CYRILLIC CAPITAL LETTER KOMI TJE
050F;Ll;CYRILLIC SMALL LETTER KOMI TJE
0510;Lu;CYRILLIC CAPITAL LETTER REVERSED ZE
0511;Ll;CYRILLIC SMALL LETTER REVERSED ZE
0512;Lu;CYRILLIC CAPITAL LETTER EL WITH HOOK
0513;Ll;CYRILLIC SMALL LETTER EL WITH HOOK
0514;Lu;CYRILLIC CAPITAL LETTER LHA
0515;Ll;CYRILLIC SMALL LETTER LHA
0516;Lu;CYRILLIC CAPITAL LETTER RHA
0517;Ll;CYRILLIC SMALL LETTER RHA
0518;Lu;CYRILLIC CAPITAL LETTER YAE
0519;Ll;CYRILLIC SMALL LETTER YAE
051A;Lu;CYRILLIC CAPITAL LETTER QA
051B;Ll;CYRILLIC SMALL LETTER QA
051C;Lu;CYRILLIC CAPITAL LETTER WE
051D;Ll;CYRILLIC SMALL LETTER WE
051E;Lu;CYRILLIC CAPITAL LETTER ALEUT KA
051F;Ll;CYRILLIC SMALL LETTER ALEUT KA
0520;Lu;CYRILLIC CAPITAL LETTER EL WITH MIDDLE HOOK
0521;Ll;CYRILLIC SMALL LETTER EL WITH MIDDLE HOOK
0522;Lu;CYRILLIC CAPITAL LETTER EN WITH MIDDLE HOOK
0523;Ll;CYRILLIC SMALL LETTER EN WITH MIDDLE HOOK
0524;Lu;CYRILLIC CAPITAL LETTER PE WITH DESCENDER
0525;Ll;CYRILLIC SMALL LETTER PE WITH DESCENDER
0526;Lu;CYRILLIC CAPITAL LETTER SHHA WITH DESCENDER
0527;Ll;CYRILLIC SMALL LETTER SHHA WITH DESCENDER
0528;Lu;CYRILLIC CAPITAL LETTER EN WITH LEFT HOOK
0529;Ll;CYRILLIC SMALL LETTER EN WITH LEFT HOOK
052A;Lu;CYRILLIC CAPITAL LETTER DZZHE
052B;Ll;CYRILLIC SMALL LETTER DZZHE
052C;Lu;CYRILLIC CAPITAL LETTER DCHE
052D;Ll;CYRILLIC SMALL LETTER DCHE
052E;Lu;CYRILLIC CAPITAL LETTER EL WITH DESCENDER
052F;Ll;CYRILLIC SMALL LETTER EL WITH DESCENDER
0531;Lu;ARMENIAN CAPITAL LETTER AYB
0532;Lu;ARMENIAN CAPITAL LETTER BEN
0533;Lu;ARMENIAN CAPITAL LETTER GIM
0534;Lu;ARMENIAN CAPITAL LETTER DA
0535;Lu;ARMENIAN CAPITAL LETTER ECH
0536;Lu;ARMENIAN CAPITAL LETTER ZA
0537;Lu;ARMENIAN CAPITAL LETTER EH
0538;Lu;ARMENIAN CAPITAL LETTER ET
0539;Lu;ARMENIAN CAPITAL LETTER TO
053A;Lu;ARMENIAN CAPITAL LETTER ZHE
053B;Lu;ARMENIAN CAPITAL LETTER INI
053C;Lu;ARMENIAN CAPITAL LETTER LIWN
053D;Lu;ARMENIAN CAPITAL LETTER XEH
053E;Lu;ARMENIAN CAPITAL LETTER CA
053F;Lu;ARMENIAN CAPITAL LETTER KEN
0540;Lu;ARMENIAN CAPITAL LETTER HO
0541;Lu;ARMENIAN CAPITAL LETTER JA
0542;Lu;ARMENIAN CAPITAL LETTER GHAD LAD
0543;Lu;ARMENIAN CAPITAL LETTER CHEH
0544;Lu;ARMENIAN CAPITAL LETTER MEN
0545;Lu;ARMENIAN CAPITAL LETTER YI
0546;Lu;ARMENIAN CAPITAL LETTER NOW
0547;Lu;ARMENIAN CAPITAL LETTER SHA
0548;Lu;ARMENIAN CAPITAL LETTER VO
0549;Lu;ARMENIAN CAPITAL LETTER CHA
054A;Lu;ARMENIAN CAPITAL LETTER PEH
054B;Lu;ARMENIAN CAPITAL LETTER JHEH
054C;Lu;ARMENIAN CAPITAL LETTER RA
054D;Lu;ARMENIAN CAPITAL LETTER SEH
054E;Lu;ARMENIAN CAPITAL LETTER VEW
054F;Lu;ARMENIAN CAPITAL LETTER TIWN
0550;Lu;ARMENIAN CAPITAL LETTER REH
0551;Lu;ARMENIAN CAPITAL LETTER CO
0552;Lu;ARMENIAN CAPITAL LETTER YIWN
0553;Lu;ARMENIAN CAPITAL LETTER PIWR
0554;Lu;ARMENIAN CAPITAL LETTER KEH
0555;Lu;ARMENIAN CAPITAL LETTER OH
0556;Lu;ARMENIAN CAPITAL LETTER FEH
0559;Lm;ARMENIAN MODIFIER LETTER LEFT HALF RING
055A;Po;ARMENIAN APOSTROPHE MODIFIER LETTER RIGHT HALF RING
055B;Po;ARMENIAN EMPHASIS MARK
055C;Po;ARMENIAN EXCLAMATION MARK
055D;Po;ARMENIAN COMMA
055E;Po;ARMENIAN QUESTION MARK
055F;Po;ARMENIAN ABBREVIATION MARK
0560;Ll;ARMENIAN SMALL LETTER TURNED AYB
0561;Ll;ARMENIAN SMALL LETTER AYB
0562;Ll;ARMENIAN SMALL LETTER BEN
0563;Ll;ARMENIAN SMALL LETTER GIM
0564;Ll;ARMENIAN SMALL LETTER DA
0565;Ll;ARMENIAN SMALL LETTER ECH
0566;Ll;ARMENIAN SMALL LETTER ZA
0567;Ll;ARMENIAN SMALL LETTER EH
0568;Ll;ARMENIAN SMALL LETTER ET
0569;Ll;ARMENIAN SMALL LETTER TO
056A;Ll;ARMENIAN SMALL LETTER ZHE
056B;Ll;ARMENIAN SMALL LETTER INI
056C;Ll;ARMENIAN SMALL LETTER LIWN
056D;Ll;ARMENIAN SMALL LETTER XEH
056E;Ll;ARMENIAN SMALL LETTER CA
056F;Ll;ARMENIAN SMALL LETTER KEN
0570;Ll;ARMENIAN SMALL LETTER HO
0571;Ll;ARMENIAN SMALL LETTER JA
0572;Ll;ARMENIAN SMALL LETTER GHAD LAD
0573;Ll;ARMENIAN SMALL LETTER CHEH
0574;Ll;ARMENIAN SMALL LETTER MEN
0575;Ll;ARMENIAN SMALL LETTER YI
0576;Ll;ARMENIAN SMALL LETTER NOW
0577;Ll;ARMENIAN SMALL LETTER SHA
0578;Ll;ARMENIAN SMALL LETTER VO
0579;Ll;ARMENIAN SMALL LETTER CHA
057A;Ll;ARMENIAN SMALL LETTER PEH
057B;Ll;ARMENIAN SMALL LETTER JHEH
057C;Ll;ARMENIAN SMALL LETTER RA
057D;Ll;ARMENIAN SMALL LETTER SEH
057E;Ll;ARMENIAN SMALL LETTER VEW
057F;Ll;ARMENIAN SMALL LETTER TIWN
0580;Ll;ARMENIAN SMALL LETTER REH
0581;Ll;ARMENIAN SMALL LETTER CO
0582;Ll;ARMENIAN SMALL LETTER YIWN
0583;Ll;ARMENIAN SMALL LETTER PIWR
0584;Ll;ARMENIAN SMALL LETTER KEH
0585;Ll;ARMENIAN SMALL LETTER OH
0586;Ll;ARMENIAN SMALL LETTER FEH
0587;Ll;ARMENIAN SMALL LIGATURE ECH YIWN
0588;Ll;ARMENIAN SMALL LETTER YI WITH STROKE
0589;Po;ARMENIAN FULL STOP PERIOD
058A;Pd;ARMENIAN HYPHEN
058D;So;RIGHT-FACING ARMENIAN ETERNITY SIGN
058E;So;LEFT-FACING ARMENIAN ETERNITY SIGN
058F;Sc;ARMENIAN DRAM SIGN
0591;Mn;HEBREW ACCENT ETNAHTA
0592;Mn;HEBREW ACCENT SEGOL
0593;Mn;HEBREW ACCENT SHALSHELET
0594;Mn;HEBREW ACCENT ZAQEF QATAN
0595;Mn;HEBREW ACCENT ZAQEF GADOL
0596;Mn;HEBREW ACCENT TIPEHA
0597;Mn;HEBREW ACCENT REVIA
0598;Mn;HEBREW ACCENT ZARQA
0599;Mn;HEBREW ACCENT PASHTA
059A;Mn;HEBREW ACCENT YETIV
059B;Mn;HEBREW ACCENT TEVIR
059C;Mn;HEBREW ACCENT GERESH
059D;Mn;HEBREW ACCENT GERESH MUQDAM
059E;Mn;HEBREW ACCENT GERSHAYIM
059F;Mn;HEBREW ACCENT QARNEY PARA
05A0;Mn;HEBREW ACCENT TELISHA GEDOLA
05A1;Mn;HEBREW ACCENT PAZER
05A2;Mn;HEBREW ACCENT ATNAH HAFUKH
05A3;Mn;HEBREW ACCENT MUNAH
05A4;Mn;HEBREW ACCENT MAHAPAKH
05A5;Mn;HEBREW ACCENT MERKHA
05A6;Mn;HEBREW ACCENT MERKHA KEFULA
05A7;Mn;HEBREW ACCENT DARGA
05A8;Mn;HEBREW ACCENT QADMA
05A9;Mn;HEBREW ACCENT TELISHA QETANA
05AA;Mn;HEBREW ACCENT YERAH BEN YOMO
05AB;Mn;HEBREW ACCENT OLE
05AC;Mn;HEBREW ACCENT ILUY
05AD;Mn;HEBREW ACCENT DEHI
05AE;Mn;HEBREW ACCENT ZINOR
05AF;Mn;HEBREW MARK MASORA CIRCLE
05B0;Mn;HEBREW POINT SHEVA
05B1;Mn;HEBREW POINT HATAF SEGOL
05B2;Mn;HEBREW POINT HATAF PATAH
05B3;Mn;HEBREW POINT HATAF QAMATS
05B4;Mn;HEBREW POINT HIRIQ
05B5;Mn;HEBREW POINT TSERE
05B6;Mn;HEBREW POINT SEGOL
05B7;Mn;HEBREW POINT PATAH
05B8;Mn;HEBREW POINT QAMATS
05B9;Mn;HEBREW POINT HOLAM
05BA;Mn;HEBREW POINT HOLAM HASER FOR VAV
05BB;Mn;HEBREW POINT QUBUTS
05BC;Mn;HEBREW POINT DAGESH OR MAPIQ
05BD;Mn;HEBREW POINT METEG
05BE;Pd;HEBREW PUNCTUATION MAQAF
05BF;Mn;HEBREW POINT RAFE
05C0;Po;HEBREW PUNCTUATION PASEQ POINT
05C1;Mn;HEBREW POINT SHIN DOT
05C2;Mn;HEBREW POINT SIN DOT
05C3;Po;HEBREW PUNCTUATION SOF PASUQ
05C4;Mn;HEBREW MARK UPPER DOT
05C5;Mn;HEBREW MARK LOWER DOT
05C6;Po;HEBREW PUNCTUATION NUN HAFUKHA
05C7;Mn;HEBREW POINT QAMATS QATAN
05D0;Lo;HEBREW LETTER ALEF
05D1;Lo;HEBREW LETTER BET
05D2;Lo;HEBREW LETTER GIMEL
05D3;Lo;HEBREW LETTER DALET
05D4;Lo;HEBREW LETTER HE
05D5;Lo;HEBREW LETTER VAV
05D6;Lo;HEBREW LETTER ZAYIN
05D7;Lo;HEBREW LETTER HET
05D8;Lo;HEBREW LETTER TET
05D9;Lo;HEBREW LETTER YOD
05DA;Lo;HEBREW LETTER FINAL KAF
05DB;Lo;HEBREW LETTER KAF
05DC;Lo;HEBREW LETTER LAMED
05DD;Lo;HEBREW LETTER FINAL MEM
05DE;Lo;HEBREW LETTER MEM
05DF;Lo;HEBREW LETTER FINAL NUN
05E0;Lo;HEBREW LETTER NUN
05E1;Lo;HEBREW LETTER SAMEKH
05E2;Lo;HEBREW LETTER AYIN
05E3;Lo;HEBREW LETTER FINAL PE
05E4;Lo;HEBREW LETTER PE
05E5;Lo;HEBREW LETTER FINAL TSADI
05E6;Lo;HEBREW LETTER TSADI
05E7;Lo;HEBREW LETTER QOF
05E8;Lo;HEBREW LETTER RESH
05E9;Lo;HEBREW LETTER SHIN
05EA;Lo;HEBREW LETTER TAV
05EF;Lo;HEBREW YOD TRIANGLE
05F0;Lo;HEBREW LIGATURE YIDDISH DOUBLE VAV LETTER
05F1;Lo;HEBREW LIGATURE YIDDISH VAV YOD LETTER
05F2;Lo;HEBREW LIGATURE YIDDISH DOUBLE YOD LETTER
05F3;Po;HEBREW PUNCTUATION GERESH
05F4;Po;HEBREW PUNCTUATION GERSHAYIM
0600;Cf;ARABIC NUMBER SIGN
0601;Cf;ARABIC SIGN SANAH
0602;Cf;ARABIC FOOTNOTE MARKER
0603;Cf;ARABIC SIGN SAFHA
0604;Cf;ARABIC SIGN SAMVAT
0605;Cf;ARABIC NUMBER MARK ABOVE
0606;Sm;ARABIC-INDIC CUBE ROOT
0607;Sm;ARABIC-INDIC FOURTH ROOT
0608;Sm;ARABIC RAY
0609;Po;ARABIC-INDIC PER MILLE SIGN
060A;Po;ARABIC-INDIC PER TEN THOUSAND SIGN
060B;Sc;AFGHANI SIGN
060C;Po;ARABIC COMMA
060D;Po;ARABIC DATE SEPARATOR
060E;So;ARABIC POETIC VERSE SIGN
060F;So;ARABIC SIGN MISRA
0610;Mn;ARABIC SIGN SALLALLAHOU ALAYHE WASSALLAM
0611;Mn;ARABIC SIGN ALAYHE ASSALLAM
0612;Mn;ARABIC SIGN RAHMATULLAH ALAYHE
0613;Mn;ARABIC SIGN RADI ALLAHOU ANHU
0614;Mn;ARABIC SIGN TAKHALLUS
0615;Mn;ARABIC SMALL HIGH TAH
0616;Mn;ARABIC SMALL HIGH LIGATURE ALEF WITH LAM WITH YEH
0617;Mn;ARABIC SMALL HIGH ZAIN
0618;Mn;ARABIC SMALL FATHA
0619;Mn;ARABIC SMALL DAMMA
061A;Mn;ARABIC SMALL KASRA
061B;Po;ARABIC SEMICOLON
061C;Cf;ARABIC LETTER MARK
061D;Po;ARABIC END OF TEXT MARK
061E;Po;ARABIC TRIPLE DOT PUNCTUATION MARK
061F;Po;ARABIC QUESTION MARK
0620;Lo;ARABIC LETTER KASHMIRI YEH
0621;Lo;ARABIC LETTER HAMZA HAMZAH
0622;Lo;ARABIC LETTER ALEF WITH MADDA ABOVE MADDAH ON
0623;Lo;ARABIC LETTER ALEF WITH HAMZA ABOVE HAMZAH ON
0624;Lo;ARABIC LETTER WAW WITH HAMZA ABOVE HAMZAH ON
0625;Lo;ARABIC LETTER ALEF WITH HAMZA BELOW HAMZAH UNDER
0626;Lo;ARABIC LETTER YEH WITH HAMZA ABOVE HAMZAH ON YA
0627;Lo;ARABIC LETTER ALEF
0628;Lo;ARABIC LETTER BEH BAA
0629;Lo;ARABIC LETTER TEH MARBUTA TAA MARBUTAH
062A;Lo;ARABIC LETTER TEH TAA
062B;Lo;ARABIC LETTER THEH THAA
062C;Lo;ARABIC LETTER JEEM
062D;Lo;ARABIC LETTER HAH HAA
062E;Lo;ARABIC LETTER KHAH KHAA
062F;Lo;ARABIC LETTER DAL
0630;Lo;ARABIC LETTER THAL
0631;Lo;ARABIC LETTER REH RA
0632;Lo;ARABIC LETTER ZAIN
0633;Lo;ARABIC LETTER SEEN
0634;Lo;ARABIC LETTER SHEEN
0635;Lo;ARABIC LETTER SAD
0636;Lo;ARABIC LETTER DAD
0637;Lo;ARABIC LETTER TAH
0638;Lo;ARABIC LETTER ZAH DHAH
0639;Lo;ARABIC LETTER AIN
063A;Lo;ARABIC LETTER GHAIN
063B;Lo;ARABIC LETTER KEHEH WITH TWO DOTS ABOVE
063C;Lo;ARABIC LETTER KEHEH WITH THREE DOTS BELOW
063D;Lo;ARABIC LETTER FARSI YEH WITH INVERTED V
063E;Lo;ARABIC LETTER FARSI YEH WITH TWO DOTS ABOVE
063F;Lo;ARABIC LETTER FARSI YEH WITH THREE DOTS ABOVE
0640;Lm;ARABIC TATWEEL
0641;Lo;ARABIC LETTER FEH FA
0642;Lo;ARABIC LETTER QAF
0643;Lo;ARABIC LETTER KAF CAF
0644;Lo;ARABIC LETTER LAM
0645;Lo;ARABIC LETTER MEEM
0646;Lo;ARABIC LETTER NOON
0647;Lo;ARABIC LETTER HEH HA
0648;Lo;ARABIC LETTER WAW
0649;Lo;ARABIC LETTER ALEF MAKSURA MAQSURAH
064A;Lo;ARABIC LETTER YEH YA
064B;Mn;ARABIC FATHATAN
064C;Mn;ARABIC DAMMATAN
064D;Mn;ARABIC KASRATAN
064E;Mn;ARABIC FATHA FATHAH
064F;Mn;ARABIC DAMMA DAMMAH
0650;Mn;ARABIC KASRA KASRAH
0651;Mn;ARABIC SHADDA SHADDAH
0652;Mn;ARABIC SUKUN
0653;Mn;ARABIC MADDAH ABOVE
0654;Mn;ARABIC HAMZA ABOVE
0655;Mn;ARABIC HAMZA BELOW
0656;Mn;ARABIC SUBSCRIPT ALEF
0657;Mn;ARABIC INVERTED DAMMA
0658;Mn;ARABIC MARK NOON GHUNNA
0659;Mn;ARABIC ZWARAKAY
065A;Mn;ARABIC VOWEL SIGN SMALL V ABOVE
065B;Mn;ARABIC VOWEL SIGN INVERTED SMALL V ABOVE
065C;Mn;ARABIC VOWEL SIGN DOT BELOW
065D;Mn;ARABIC REVERSED DAMMA
065E;Mn;ARABIC FATHA WITH TWO DOTS
065F;Mn;ARABIC WAVY HAMZA BELOW
0660;Nd;ARABIC-INDIC DIGIT ZERO
0661;Nd;ARABIC-INDIC DIGIT ONE
0662;Nd;ARABIC-INDIC DIGIT TWO
0663;Nd;ARABIC-INDIC DIGIT THREE
0664;Nd;ARABIC-INDIC DIGIT FOUR
0665;Nd;ARABIC-INDIC DIGIT FIVE
0666;Nd;ARABIC-INDIC DIGIT SIX
0667;Nd;ARABIC-INDIC DIGIT SEVEN
0668;Nd;ARABIC-INDIC DIGIT EIGHT
0669;Nd;ARABIC-INDIC DIGIT NINE
066A;Po;ARABIC PERCENT SIGN
066B;Po;ARABIC DECIMAL SEPARATOR
066C;Po;ARABIC THOUSANDS SEPARATOR
066D;Po;ARABIC FIVE POINTED STAR
066E;Lo;ARABIC LETTER DOTLESS BEH
066F;Lo;ARABIC LETTER DOTLESS QAF
0670;Mn;ARABIC LETTER SUPERSCRIPT ALEF ABOVE
0671;Lo;ARABIC LETTER ALEF WASLA HAMZAT WASL ON
0672;Lo;ARABIC LETTER ALEF WITH WAVY HAMZA ABOVE HAMZAH ON
0673;Lo;ARABIC LETTER ALEF WITH WAVY HAMZA BELOW HAMZAH UNDER
0674;Lo;ARABIC LETTER HIGH HAMZA HAMZAH
0675;Lo;ARABIC LETTER HIGH HAMZA ALEF HAMZAH
0676;Lo;ARABIC LETTER HIGH HAMZA WAW HAMZAH
0677;Lo;ARABIC LETTER U WITH HAMZA ABOVE HIGH HAMZAH WAW DAMMAH
0678;Lo;ARABIC LETTER HIGH HAMZA YEH HAMZAH YA
0679;Lo;ARABIC LETTER TTEH TAA WITH SMALL TAH
067A;Lo;ARABIC LETTER TTEHEH TAA WITH TWO DOTS VERTICAL ABOVE
067B;Lo;ARABIC LETTER BEEH BAA WITH TWO DOTS VERTICAL BELOW
067C;Lo;ARABIC LETTER TEH WITH RING TAA
067D;Lo;ARABIC LETTER TEH WITH THREE DOTS ABOVE DOWNWARDS TAA DOWNWARD
067E;Lo;ARABIC LETTER PEH TAA WITH THREE DOTS BELOW
067F;Lo;ARABIC LETTER TEHEH TAA WITH FOUR DOTS ABOVE
0680;Lo;ARABIC LETTER BEHEH BAA WITH FOUR DOTS BELOW
0681;Lo;ARABIC LETTER HAH WITH HAMZA ABOVE HAMZAH ON HAA
0682;Lo;ARABIC LETTER HAH WITH TWO DOTS VERTICAL ABOVE HAA
0683;Lo;ARABIC LETTER NYEH HAA WITH MIDDLE TWO DOTS
0684;Lo;ARABIC LETTER DYEH HAA WITH MIDDLE TWO DOTS VERTICAL
0685;Lo;ARABIC LETTER HAH WITH THREE DOTS ABOVE HAA
0686;Lo;ARABIC LETTER TCHEH HAA WITH MIDDLE THREE DOTS DOWNWARD
0687;Lo;ARABIC LETTER TCHEHEH HAA WITH MIDDLE FOUR DOTS
0688;Lo;ARABIC LETTER DDAL DAL WITH SMALL TAH
0689;Lo;ARABIC LETTER DAL WITH RING
068A;Lo;ARABIC LETTER DAL WITH DOT BELOW
068B;Lo;ARABIC LETTER DAL WITH DOT BELOW AND SMALL TAH
068C;Lo;ARABIC LETTER DAHAL DAL WITH TWO DOTS ABOVE
068D;Lo;ARABIC LETTER DDAHAL DAL WITH TWO DOTS BELOW
068E;Lo;ARABIC LETTER DUL DAL WITH THREE DOTS ABOVE
068F;Lo;ARABIC LETTER DAL WITH THREE DOTS ABOVE DOWNWARDS DOWNWARD
0690;Lo;ARABIC LETTER DAL WITH FOUR DOTS ABOVE
0691;Lo;ARABIC LETTER RREH RA WITH SMALL TAH
0692;Lo;ARABIC LETTER REH WITH SMALL V RA
0693;Lo;ARABIC LETTER REH WITH RING RA
0694;Lo;ARABIC LETTER REH WITH DOT BELOW RA
0695;Lo;ARABIC LETTER REH WITH SMALL V BELOW RA
0696;Lo;ARABIC LETTER REH WITH DOT BELOW AND ABOVE RA
0697;Lo;ARABIC LETTER REH WITH TWO DOTS ABOVE RA
0698;Lo;ARABIC LETTER JEH RA WITH THREE DOTS ABOVE
0699;Lo;ARABIC LETTER REH WITH FOUR DOTS ABOVE RA
069A;Lo;ARABIC LETTER SEEN WITH DOT BELOW AND DOT ABOVE
069B;Lo;ARABIC LETTER SEEN WITH THREE DOTS BELOW
069C;Lo;ARABIC LETTER SEEN WITH THREE DOTS BELOW AND THREE DOTS ABOVE
069D;Lo;ARABIC LETTER SAD WITH TWO DOTS BELOW
069E;Lo;ARABIC LETTER SAD WITH THREE DOTS ABOVE
069F;Lo;ARABIC LETTER TAH WITH THREE DOTS ABOVE
06A0;Lo;ARABIC LETTER AIN WITH THREE DOTS ABOVE
06A1;Lo;ARABIC LETTER DOTLESS FEH FA
06A2;Lo;ARABIC LETTER FEH WITH DOT MOVED BELOW FA
06A3;Lo;ARABIC LETTER FEH WITH DOT BELOW FA
06A4;Lo;ARABIC LETTER VEH FA WITH THREE DOTS ABOVE
06A5;Lo;ARABIC LETTER FEH WITH THREE DOTS BELOW FA
06A6;Lo;ARABIC LETTER PEHEH FA WITH FOUR DOTS ABOVE
06A7;Lo;ARABIC LETTER QAF WITH DOT ABOVE
06A8;Lo;ARABIC LETTER QAF WITH THREE DOTS ABOVE
06A9;Lo;ARABIC LETTER KEHEH OPEN CAF
06AA;Lo;ARABIC LETTER SWASH KAF CAF
06AB;Lo;ARABIC LETTER KAF WITH RING CAF
06AC;Lo;ARABIC LETTER KAF WITH DOT ABOVE CAF
06AD;Lo;ARABIC LETTER NG CAF WITH THREE DOTS ABOVE
06AE;Lo;ARABIC LETTER KAF WITH THREE DOTS BELOW CAF
06AF;Lo;ARABIC LETTER GAF
06B0;Lo;ARABIC LETTER GAF WITH RING
06B1;Lo;ARABIC LETTER NGOEH GAF WITH TWO DOTS ABOVE
06B2;Lo;ARABIC LETTER GAF WITH TWO DOTS BELOW
06B3;Lo;ARABIC LETTER GUEH GAF WITH TWO DOTS VERTICAL BELOW
06B4;Lo;ARABIC LETTER GAF WITH THREE DOTS ABOVE
06B5;Lo;ARABIC LETTER LAM WITH SMALL V
